Date,Time,Acc. Corrected Meter Reading (Sm3),Acc. Uncorrected Meter Reading (m3),Consumption (Sm3),Consumption (m3),Pressure (kPa),Temperature (°C),Conversion Factor,Contractual Conversion Factor,Z Factor
14/10/2023,14,"2,436.41","5,680.36","1,054.82",216.6499,510.91,27.45,4.8688,5.0226,0
14/10/2023,15,"2,437.52","5,680.59","1,107.34",227.4292,510.73,27.34,4.869,5.0226,0
14/10/2023,16,"2,438.82","5,680.85","1,299.93",266.5979,510.38,26.82,4.876,5.0226,0
14/10/2023,17,"2,440.12","5,681.12","1,297.09",265.4211,510.63,26.33,4.8869,5.0226,0
14/10/2023,18,"2,441.49","5,681.40","1,367.06",279.4405,510.44,25.9,4.8921,5.0226,0
14/10/2023,19,"2,442.68","5,681.64","1,190.84",242.4701,511.71,25.31,4.9113,5.0226,0
14/10/2023,20,"2,443.73","5,681.86","1,057.37",214.8801,511.86,25.02,4.9207,5.0226,0
14/10/2023,21,"2,444.58","5,682.03",844.4225,171.2489,513.07,24.87,4.931,5.0226,0
14/10/2023,22,"2,445.60","5,682.23","1,024.59",207.89,511.83,24.58,4.9285,5.0226,0
14/10/2023,23,"2,446.68","5,682.45","1,081.77",219.6313,511.52,24.54,4.9254,5.0226,0
15/10/2023,0,"2,448.03","5,682.73","1,348.19",273.8512,511.14,24.49,4.9231,5.0226,0
15/10/2023,1,"2,449.21","5,682.97","1,176.38",238.8573,511.87,24.74,4.925,5.0226,0
15/10/2023,2,"2,450.28","5,683.19","1,072.79",217.5669,512.32,24.69,4.9308,5.0226,0
15/10/2023,3,"2,451.28","5,683.39",996.8676,201.8341,512.72,24.46,4.939,5.0226,0
15/10/2023,4,"2,452.32","5,683.60","1,040.46",210.3865,512.73,24.08,4.9455,5.0226,0
15/10/2023,5,"2,453.43","5,683.82","1,115.68",225.7129,512.39,23.98,4.9429,5.0226,0
15/10/2023,6,"2,454.39","5,684.02",953.6066,192.5366,513.22,23.85,4.9529,5.0226,0
15/10/2023,7,"2,455.44","5,684.23","1,050.58",211.7439,512.99,23.19,4.9616,5.0226,0
15/10/2023,8,"2,456.22","5,684.38",776.6846,156.3236,513.94,23.22,4.9684,5.0226,0
15/10/2023,9,"2,457.19","5,684.58",974.1533,196.6971,512.85,23.65,4.9526,5.0226,0
15/10/2023,10,"2,457.98","5,684.74",790.753,160.3491,512.69,24.5,4.9314,5.0226,0
15/10/2023,11,"2,458.92","5,684.93",944.1564,192.214,511.57,25.23,4.912,5.0226,0
15/10/2023,12,"2,459.87","5,685.13",941.6356,192.4611,511.25,26.02,4.8926,5.0226,0
15/10/2023,13,"2,460.81","5,685.32",942.4504,193.3064,510.86,27.02,4.8754,5.0226,0
15/10/2023,14,"2,461.92","5,685.55","1,114.88",228.9433,510.46,27.12,4.8697,5.0226,0
15/10/2023,15,"2,462.81","5,685.73",889.5675,182.9004,510.91,27.71,4.8637,5.0226,0
15/10/2023,16,"2,463.92","5,685.96","1,102.01",226.738,509.84,27.48,4.8603,5.0226,0
15/10/2023,17,"2,464.87","5,686.15",954.9315,195.9494,511.43,27.48,4.8734,5.0226,0
15/10/2023,18,"2,465.94","5,686.37","1,068.06",218.7961,511.41,26.88,4.8815,5.0226,0
15/10/2023,19,"2,466.91","5,686.57",968.0278,197.3827,512.34,26.11,4.9043,5.0226,0
15/10/2023,20,"2,467.72","5,686.73",809.4239,164.6558,512.75,25.67,4.9159,5.0226,0
15/10/2023,21,"2,468.68","5,686.93",960.7579,195.4545,512.14,25.41,4.9155,5.0226,0
15/10/2023,22,"2,469.81","5,687.16","1,128.89",229.5803,511.77,25.15,4.9172,5.0226,0
15/10/2023,23,"2,470.71","5,687.34",906.7231,183.8788,512.95,24.91,4.9311,5.0226,0
16/10/2023,0,"2,471.67","5,687.54",960.9602,195.0118,512.2,24.67,4.9277,5.0226,0
16/10/2023,1,"2,472.63","5,687.73",956.4057,193.6959,512.71,24.36,4.9377,5.0226,0
16/10/2023,2,"2,473.50","5,687.91",865.8744,174.9682,513.15,24,4.9488,5.0226,0
16/10/2023,3,"2,474.39","5,688.09",898.6477,181.5266,512.94,23.8,4.9505,5.0226,0
16/10/2023,4,"2,475.59","5,688.33","1,199.61",242.8024,511.48,23.65,4.9407,5.0226,0
16/10/2023,5,"2,476.69","5,688.55","1,096.40",222.0111,511.9,23.9,4.9385,5.0226,0
16/10/2023,6,"2,477.75","5,688.77","1,063.41",215.1635,512.34,23.82,4.9423,5.0226,0
16/10/2023,7,"2,478.13","5,688.84",374.8564,75.5395,514.72,24.18,4.9624,5.0226,0
16/10/2023,8,"2,478.38","5,688.89",251.2014,50.7641,514.07,24.51,4.9484,5.0226,0
16/10/2023,9,"2,478.75","5,688.97",365.6675,73.8889,512.91,23.94,4.9489,5.0226,0
16/10/2023,10,"2,479.16","5,689.05",415.4017,83.6534,513.92,23.58,4.9657,5.0226,0
16/10/2023,11,"2,479.99","5,689.22",828.0225,167.3916,512.39,23.65,4.9466,5.0226,0
16/10/2023,12,"2,481.14","5,689.45","1,147.34",232.7315,511.48,24.05,4.9299,5.0226,0
16/10/2023,13,"2,482.33","5,689.69","1,191.13",242.3773,510.94,24.9,4.9144,5.0226,0
16/10/2023,14,"2,483.52","5,689.94","1,191.76",243.6895,510.18,25.83,4.8905,5.0226,0
16/10/2023,15,"2,484.60","5,690.16","1,077.56",220.8825,510.32,26.66,4.8784,5.0226,0
16/10/2023,16,"2,485.66","5,690.38","1,068.57",219.1456,510.58,26.93,4.8761,5.0226,0
16/10/2023,17,"2,486.87","5,690.62","1,200.89",246.4037,510.03,26.75,4.8737,5.0226,0
16/10/2023,18,"2,488.08","5,690.87","1,217.23",249.0733,510.46,26.22,4.8871,5.0226,0
16/10/2023,19,"2,489.24","5,691.11","1,160.50",236.8497,510.93,25.75,4.8997,5.0226,0
16/10/2023,20,"2,490.23","5,691.31",990.2956,201.5204,511.95,25.47,4.9141,5.0226,0
16/10/2023,21,"2,491.31","5,691.53","1,076.18",218.7049,511.77,24.99,4.9207,5.0226,0
16/10/2023,22,"2,492.25","5,691.72",937.9058,190.4898,512.39,25.03,4.9237,5.0226,0
16/10/2023,23,"2,493.26","5,691.93","1,009.17",204.8207,512.2,24.87,4.9271,5.0226,0
17/10/2023,0,"2,494.33","5,692.14","1,075.29",218.3198,511.81,24.75,4.9253,5.0226,0
17/10/2023,1,"2,495.53","5,692.39","1,200.49",243.6481,511.69,24.51,4.9272,5.0226,0
17/10/2023,2,"2,496.62","5,692.61","1,087.25",220.2055,512.41,24.37,4.9374,5.0226,0
17/10/2023,3,"2,497.59","5,692.80",970.0237,196.1464,512.93,24.2,4.9454,5.0226,0
17/10/2023,4,"2,498.61","5,693.01","1,020.51",206.3153,512.66,24.02,4.9464,5.0226,0
17/10/2023,5,"2,499.85","5,693.26","1,239.77",251.1735,511.41,23.9,4.9359,5.0226,0
17/10/2023,6,"2,500.85","5,693.46",998.9399,201.913,512.62,23.88,4.9474,5.0226,0
17/10/2023,7,"2,502.26","5,693.75","1,408.11",285.4149,510.87,23.74,4.9336,5.0226,0
17/10/2023,8,"2,503.14","5,693.93",885.2716,179.0951,512.93,23.91,4.943,5.0226,0
17/10/2023,9,"2,504.37","5,694.18","1,225.14",248.4243,511.2,23.99,4.9317,5.0226,0
17/10/2023,10,"2,505.54","5,694.41","1,168.36",237.0781,511.6,24.47,4.9282,5.0226,0
17/10/2023,11,"2,506.65","5,694.64","1,115.26",227.0603,511.14,25.11,4.9117,5.0226,0
17/10/2023,12,"2,507.92","5,694.90","1,263.69",258.5614,509.84,25.85,4.8874,5.0226,0
17/10/2023,13,"2,509.06","5,695.13","1,149.71",235.8015,510.07,26.67,4.8758,5.0226,0
17/10/2023,14,"2,510.11","5,695.35","1,048.86",215.7078,510.14,27.39,4.8624,5.0226,0
17/10/2023,15,"2,511.35","5,695.61","1,240.45",255.3561,509.42,27.34,4.8577,5.0226,0
17/10/2023,16,"2,512.58","5,695.86","1,224.61",251.8584,509.9,27.32,4.8623,5.0226,0
17/10/2023,17,"2,513.83","5,696.11","1,246.16",256.0533,510.38,27.32,4.8668,5.0226,0
17/10/2023,18,"2,514.91","5,696.34","1,080.54",221.4436,511.5,27.24,4.8795,5.0226,0
17/10/2023,19,"2,515.78","5,696.51",873.2541,178.3388,512.27,26.59,4.8966,5.0226,0
17/10/2023,20,"2,516.81","5,696.72","1,031.47",210.3185,511.36,25.69,4.9043,5.0226,0
17/10/2023,21,"2,517.81","5,696.93","1,003.25",204.4667,511.53,25.53,4.9067,5.0226,0
17/10/2023,22,"2,518.86","5,697.14","1,050.46",213.8569,511.72,25.36,4.912,5.0226,0
17/10/2023,23,"2,520.15","5,697.40","1,282.96",260.6968,511.31,24.69,4.9213,5.0226,0
18/10/2023,0,"2,521.34","5,697.64","1,189.63",241.0203,512.09,24.27,4.9358,5.0226,0
18/10/2023,1,"2,522.44","5,697.87","1,107.94",224.3869,512.23,24.17,4.9376,5.0226,0
18/10/2023,2,"2,523.48","5,698.08","1,031.36",208.7143,512.63,24.13,4.9415,5.0226,0
18/10/2023,3,"2,524.48","5,698.28","1,004.90",203.3253,512.71,24.11,4.9423,5.0226,0
18/10/2023,4,"2,525.61","5,698.51","1,133.33",229.6383,511.79,24.02,4.9353,5.0226,0
18/10/2023,5,"2,526.95","5,698.78","1,336.61",270.9917,511.11,23.92,4.9323,5.0226,0
18/10/2023,6,"2,528.03","5,699.00","1,080.31",218.3965,512.54,23.76,4.9466,5.0226,0
18/10/2023,7,"2,529.11","5,699.22","1,077.18",217.6895,512.7,23.8,4.9482,5.0226,0
18/10/2023,8,"2,530.02","5,699.40",911.4443,184.3876,512.66,23.89,4.9431,5.0226,0
18/10/2023,9,"2,531.15","5,699.63","1,132.38",229.1923,512.05,23.86,4.9407,5.0226,0
18/10/2023,10,"2,532.26","5,699.85","1,104.69",223.7465,512.16,24.24,4.9372,5.0226,0
18/10/2023,11,"2,533.48","5,700.10","1,219.03",248.0418,511.26,25.04,4.9146,5.0226,0
18/10/2023,12,"2,534.77","5,700.37","1,292.31",264.2543,510.23,25.85,4.8904,5.0226,0
18/10/2023,13,"2,535.95","5,700.61","1,179.28",241.6461,510.45,26.58,4.8802,5.0226,0
18/10/2023,14,"2,537.05","5,700.83","1,099.57",224.5622,511.31,26.07,4.8965,5.0226,0
18/10/2023,15,"2,538.32","5,701.09","1,271.79",258.4018,511.34,24.65,4.9218,5.0226,0
18/10/2023,16,"2,539.74","5,701.38","1,425.99",289.3264,510.92,24.05,4.9286,5.0226,0
18/10/2023,17,"2,540.62","5,701.56",870.5611,175.6535,513.77,23.75,4.9561,5.0226,0
18/10/2023,18,"2,541.11","5,701.66",492.1411,98.8594,514.93,23.45,4.9782,5.0226,0
18/10/2023,19,"2,541.62","5,701.76",515.3303,103.4782,514.7,23.21,4.9801,5.0226,0
18/10/2023,20,"2,542.00","5,701.84",380.5824,76.4423,514.77,23.22,4.9787,5.0226,0
18/10/2023,21,"2,542.55","5,701.94",546.0482,109.6784,514.34,22.93,4.9786,5.0226,0
18/10/2023,22,"2,543.05","5,702.05",502.9945,101.037,514.33,23.01,4.9783,5.0226,0
18/10/2023,23,"2,543.47","5,702.13",416.6699,83.5405,515,22.93,4.9876,5.0226,0
19/10/2023,0,"2,543.99","5,702.23",516.1779,103.571,514.44,22.77,4.9838,5.0226,0
19/10/2023,1,"2,544.46","5,702.33",471.282,94.5161,514.64,22.83,4.9863,5.0226,0
19/10/2023,2,"2,544.93","5,702.42",475.0909,95.3602,514.4,22.94,4.9821,5.0226,0
19/10/2023,3,"2,545.38","5,702.51",452.6844,90.8244,514.56,22.92,4.9842,5.0226,0
19/10/2023,4,"2,546.14","5,702.67",758.0132,152.7526,512.92,22.89,4.9624,5.0226,0
19/10/2023,5,"2,547.18","5,702.88","1,041.57",210.074,511.83,22.88,4.9581,5.0226,0
19/10/2023,6,"2,547.88","5,703.02",691.8505,139.2472,513.73,22.83,4.9685,5.0226,0
19/10/2023,7,"2,548.37","5,703.12",497.7318,99.7432,514.4,22.47,4.9901,5.0226,0
19/10/2023,8,"2,548.76","5,703.19",389.1486,77.8707,515.02,22.4,4.9974,5.0226,0
19/10/2023,9,"2,549.28","5,703.30",514.5841,103.2551,513.99,22.6,4.9836,5.0226,0
19/10/2023,10,"2,549.79","5,703.40",517.3219,104.1295,513.73,23.28,4.9681,5.0226,0
19/10/2023,11,"2,550.32","5,703.51",527.5195,106.5677,513.51,24.31,4.9501,5.0226,0
19/10/2023,12,"2,550.77","5,703.60",450.6879,91.7399,513.13,26.04,4.9127,5.0226,0
19/10/2023,13,"2,551.34","5,703.71",562.5163,114.7956,512.03,26.35,4.9002,5.0226,0
19/10/2023,14,"2,551.87","5,703.82",534.9799,109.7674,511.2,27.4,4.8738,5.0226,0
19/10/2023,15,"2,552.33","5,703.92",461.4945,95.2612,511.05,29,4.8445,5.0226,0
19/10/2023,16,"2,552.83","5,704.02",493.7107,102.0797,510.8,29.44,4.8365,5.0226,0
19/10/2023,17,"2,553.32","5,704.12",493.4627,101.5029,511.48,28.33,4.8616,5.0226,0
19/10/2023,18,"2,553.74","5,704.21",417.6621,85.579,512.25,27.6,4.8804,5.0226,0
19/10/2023,19,"2,554.34","5,704.33",601.724,122.0156,512.63,24.76,4.9315,5.0226,0
19/10/2023,20,"2,555.29","5,704.52",955.9878,193.2286,511.85,23.46,4.9474,5.0226,0
19/10/2023,21,"2,556.39","5,704.75","1,095.89",221.5595,511.48,23.33,4.9463,5.0226,0
19/10/2023,22,"2,556.92","5,704.85",528.2569,106.1785,514.63,23.33,4.9752,5.0226,0
19/10/2023,23,"2,557.51","5,704.97",589.8481,118.6428,514,23.27,4.9716,5.0226,0
20/10/2023,0,"2,558.04","5,705.08",528.1474,106.2092,514.06,23.22,4.9727,5.0226,0
20/10/2023,1,"2,558.59","5,705.19",558.1071,112.2404,513.76,23.1,4.9724,5.0226,0
20/10/2023,2,"2,559.17","5,705.30",575.0906,115.6921,513.75,23.18,4.9709,5.0226,0
20/10/2023,3,"2,559.70","5,705.41",529.2224,106.368,513.89,23.02,4.9754,5.0226,0
20/10/2023,4,"2,560.32","5,705.54",624.2432,125.6554,513.42,22.9,4.9679,5.0226,0
20/10/2023,5,"2,561.34","5,705.74","1,016.15",205.1452,511.52,22.95,4.9533,5.0226,0
20/10/2023,6,"2,562.04","5,705.88",699.054,140.7863,513.42,23.08,4.9654,5.0226,0
20/10/2023,7,"2,562.54","5,705.98",502.9332,100.9832,514.18,22.89,4.9804,5.0226,0
20/10/2023,8,"2,562.90","5,706.05",356.3978,71.5648,514.69,23.07,4.9801,5.0226,0
20/10/2023,9,"2,563.34","5,706.14",446.795,89.9691,513.64,23.41,4.9661,5.0226,0
20/10/2023,10,"2,563.76","5,706.23",414.9466,83.9188,513.43,24.54,4.9446,5.0226,0
20/10/2023,11,"2,564.29","5,706.34",533.7347,108.6332,512.17,25.63,4.9132,5.0226,0
20/10/2023,12,"2,564.80","5,706.44",503.1317,102.7601,511.99,26.6,4.8962,5.0226,0
20/10/2023,13,"2,565.32","5,706.55",528.6838,108.4055,511.18,27.22,4.8769,5.0226,0
20/10/2023,14,"2,565.75","5,706.64",425.1667,87.6191,511.44,28.83,4.8524,5.0226,0
20/10/2023,15,"2,566.20","5,706.73",447.9826,92.2689,511.52,28.77,4.8552,5.0226,0
20/10/2023,16,"2,566.63","5,706.82",428.8009,87.8953,512.02,27.63,4.8785,5.0226,0
20/10/2023,17,"2,567.10","5,706.91",471.2918,96.607,511.57,27.37,4.8784,5.0226,0
20/10/2023,18,"2,567.58","5,707.01",486.7532,99.1947,512.37,26.07,4.907,5.0226,0
20/10/2023,19,"2,568.12","5,707.12",535.1867,108.3849,512.89,24.57,4.9378,5.0226,0
20/10/2023,20,"2,568.97","5,707.29",847.5867,171.4201,512.17,23.66,4.9445,5.0226,0
20/10/2023,21,"2,570.07","5,707.51","1,098.74",222.0511,512.08,23.42,4.9481,5.0226,0
20/10/2023,22,"2,570.58","5,707.62",518.2193,104.2039,514.6,23.54,4.9731,5.0226,0
20/10/2023,23,"2,571.09","5,707.72",508.6401,102.2315,514.44,23.35,4.9754,5.0226,0
21/10/2023,0,"2,571.61","5,707.82",517.5825,104.0121,514.38,23.24,4.9762,5.0226,0
21/10/2023,1,"2,572.16","5,707.94",553.345,111.1802,514.16,23.07,4.977,5.0226,0
21/10/2023,2,"2,572.75","5,708.05",585.2391,117.7179,513.7,23.14,4.9715,5.0226,0
21/10/2023,3,"2,573.22","5,708.15",465.8228,93.5112,514.58,23.08,4.9815,5.0226,0
21/10/2023,4,"2,573.74","5,708.25",524.9672,105.5467,514.07,22.95,4.9738,5.0226,0
21/10/2023,5,"2,574.85","5,708.48","1,107.46",223.748,511.33,22.98,4.9496,5.0226,0
21/10/2023,6,"2,575.54","5,708.62",694.7207,140.0517,513.24,23.1,4.9605,5.0226,0
21/10/2023,7,"2,576.14","5,708.74",597.2351,120.1258,513.71,22.98,4.9717,5.0226,0
21/10/2023,8,"2,576.52","5,708.81",376.6483,75.6094,514.76,23.16,4.9815,5.0226,0
21/10/2023,9,"2,576.97","5,708.90",452.2786,91.1022,513.91,23.49,4.9645,5.0226,0
21/10/2023,10,"2,577.40","5,708.99",428.6484,86.5192,513.86,24.24,4.9544,5.0226,0
21/10/2023,11,"2,577.71","5,709.05",309.8863,62.8423,513.97,25.53,4.9312,5.0226,0
21/10/2023,12,"2,578.08","5,709.13",376.9899,76.7541,512.91,26.19,4.9117,5.0226,0
21/10/2023,13,"2,578.48","5,709.21",393.0885,80.2929,512.37,26.83,4.8957,5.0226,0
21/10/2023,14,"2,578.84","5,709.28",362.603,73.7323,513.34,26.08,4.9178,5.0226,0
21/10/2023,15,"2,579.22","5,709.36",380.9886,77.0102,513.66,24.52,4.9472,5.0226,0
21/10/2023,16,"2,579.68","5,709.45",461.9528,93.5931,512.66,24.56,4.9358,5.0226,0
21/10/2023,17,"2,580.07","5,709.53",385.9436,78.2939,513.24,25.33,4.9294,5.0226,0
21/10/2023,18,"2,580.46","5,709.61",394.7346,80.1852,512.85,25.49,4.9228,5.0226,0
21/10/2023,19,"2,580.88","5,709.70",420.9466,85.4388,512.83,25.23,4.9269,5.0226,0
21/10/2023,20,"2,581.75","5,709.87",866.9565,176.1357,511.17,24.52,4.9221,5.0226,0
21/10/2023,21,"2,582.83","5,710.09","1,080.03",219.1587,510.99,23.99,4.9281,5.0226,0
21/10/2023,22,"2,583.33","5,710.19",497.8828,100.415,514.05,24.09,4.9583,5.0226,0
21/10/2023,23,"2,583.78","5,710.28",454.4615,91.6506,513.95,23.98,4.9586,5.0226,0
22/10/2023,0,"2,584.24","5,710.38",458.5444,92.4633,513.72,23.78,4.9592,5.0226,0
22/10/2023,1,"2,584.82","5,710.49",578.2935,116.6173,513.02,23.47,4.9589,5.0226,0
22/10/2023,2,"2,585.31","5,710.59",490.9942,98.926,513.49,23.47,4.9632,5.0226,0
22/10/2023,3,"2,585.75","5,710.68",434.8462,87.5955,513.96,23.65,4.9643,5.0226,0
22/10/2023,4,"2,586.19","5,710.77",443.608,89.4333,513.53,23.64,4.9602,5.0226,0
22/10/2023,5,"2,587.26","5,710.99","1,066.36",215.7605,510.79,23.21,4.9423,5.0226,0
22/10/2023,6,"2,588.13","5,711.16",870.4736,175.8438,512.28,23.29,4.9503,5.0226,0
22/10/2023,7,"2,588.86","5,711.31",729.3765,147.0739,513.25,23.25,4.9593,5.0226,0
22/10/2023,8,"2,589.21","5,711.38",355.4005,71.3861,514.81,23.34,4.9786,5.0226,0
22/10/2023,9,"2,589.69","5,711.48",477.8147,96.3281,513.67,23.63,4.9603,5.0226,0
22/10/2023,10,"2,590.14","5,711.57",452.8788,91.5295,513.37,24.18,4.9479,5.0226,0
22/10/2023,11,"2,590.66","5,711.67",522.2524,106.0746,512.44,25.21,4.9234,5.0226,0
22/10/2023,12,"2,591.17","5,711.78",506.2416,103.2906,512.06,26.31,4.9011,5.0226,0
22/10/2023,13,"2,591.50","5,711.85",332.5298,68.1979,512.35,27.82,4.876,5.0226,0
22/10/2023,14,"2,592.01","5,711.95",505.8178,103.987,510.81,27.78,4.8642,5.0226,0
22/10/2023,15,"2,592.44","5,712.04",434.4899,89.1518,511.47,27.61,4.8736,5.0226,0
22/10/2023,16,"2,592.96","5,712.15",519.2203,106.9445,510.41,28.09,4.855,5.0226,0
22/10/2023,17,"2,593.35","5,712.23",390.0937,80.0331,511.92,27.74,4.8742,5.0226,0
22/10/2023,18,"2,593.94","5,712.34",582.9562,118.2895,512.72,24.85,4.9282,5.0226,0
22/10/2023,19,"2,594.34","5,712.42",402.7752,81.0398,514.27,23.47,4.9701,5.0226,0
22/10/2023,20,"2,595.22","5,712.60",886.4207,178.6483,512.65,22.84,4.9618,5.0226,0
22/10/2023,21,"2,595.89","5,712.74",661.783,133.1173,513.86,22.83,4.9714,5.0226,0
22/10/2023,22,"2,596.45","5,712.85",560.8253,112.6206,513.78,22.72,4.9798,5.0226,0
22/10/2023,23,"2,596.91","5,712.94",464.3379,93.1673,514.46,22.84,4.9839,5.0226,0
23/10/2023,0,"2,597.42","5,713.04",512.364,102.8218,514.01,22.67,4.983,5.0226,0
23/10/2023,1,"2,597.93","5,713.15",504.118,101.1174,514.15,22.6,4.9855,5.0226,0
23/10/2023,2,"2,598.42","5,713.25",496.045,99.5095,514.04,22.58,4.9849,5.0226,0
23/10/2023,3,"2,598.88","5,713.34",459.9515,92.2723,514.25,22.7,4.9847,5.0226,0
23/10/2023,4,"2,599.39","5,713.44",509.7638,102.4109,514.02,22.73,4.9776,5.0226,0
23/10/2023,5,"2,600.34","5,713.63",950.3002,191.4319,512.08,22.54,4.9642,5.0226,0
23/10/2023,6,"2,600.94","5,713.75",598.3295,120.0634,514.1,22.43,4.9834,5.0226,0
23/10/2023,7,"2,601.38","5,713.84",441.9771,88.5189,514.47,22.28,4.993,5.0226,0
23/10/2023,8,"2,601.71","5,713.90",320.3923,64.0864,515.25,22.29,4.9994,5.0226,0
23/10/2023,9,"2,602.18","5,714.00",475.582,95.4758,513.77,22.58,4.9812,5.0226,0
23/10/2023,10,"2,602.61","5,714.09",428.5085,86.2112,513.93,23.34,4.9705,5.0226,0
23/10/2023,11,"2,603.06","5,714.18",451.8906,91.3788,513.21,24.37,4.9452,5.0226,0
23/10/2023,12,"2,603.49","5,714.27",431.5164,87.769,512.84,25.86,4.9165,5.0226,0
23/10/2023,13,"2,603.91","5,714.35",413.6703,84.4137,512.4,26.54,4.9005,5.0226,0
23/10/2023,14,"2,604.28","5,714.43",378.5382,77.6917,511.83,27.81,4.8723,5.0226,0
23/10/2023,15,"2,604.72","5,714.52",436.2256,90.0113,510.7,28.77,4.8463,5.0226,0
23/10/2023,16,"2,605.12","5,714.60",395.5266,81.3867,511.47,28.43,4.8598,5.0226,0
23/10/2023,17,"2,605.49","5,714.68",374.2794,76.67,512.08,27.46,4.8817,5.0226,0
23/10/2023,18,"2,605.98","5,714.77",485.22,99.0299,511.8,26.22,4.8997,5.0226,0
23/10/2023,19,"2,606.51","5,714.88",529.6756,107.8081,511.97,25.47,4.9131,5.0226,0
23/10/2023,20,"2,607.24","5,715.03",735.3066,149.3144,512.04,24.6,4.9246,5.0226,0
23/10/2023,21,"2,608.26","5,715.24","1,021.92",207.0985,511.11,23.83,4.9345,5.0226,0
23/10/2023,22,"2,609.15","5,715.42",889.6151,179.8813,512.19,23.59,4.9456,5.0226,0
23/10/2023,23,"2,609.61","5,715.51",454.5718,91.4629,514.34,23.6,4.97,5.0226,0
24/10/2023,0,"2,610.04","5,715.60",430.906,86.6239,514.52,23.32,4.9744,5.0226,0
24/10/2023,1,"2,610.51","5,715.69",476.7578,95.841,513.99,23.07,4.9745,5.0226,0
24/10/2023,2,"2,610.97","5,715.78",451.4248,90.7837,513.92,23.12,4.9725,5.0226,0
24/10/2023,3,"2,611.36","5,715.86",388.7336,78.1579,514.12,23.25,4.9737,5.0226,0
24/10/2023,4,"2,611.83","5,715.96",472.2489,95.1576,513.63,23.34,4.9628,5.0226,0
24/10/2023,5,"2,612.33","5,716.06",498.624,100.4494,513.49,23.19,4.9639,5.0226,0
24/10/2023,6,"2,612.93","5,716.18",604.5795,121.7393,512.98,23.02,4.9662,5.0226,0
24/10/2023,7,"2,613.48","5,716.29",551.0217,110.8859,513.33,23.05,4.9693,5.0226,0
24/10/2023,8,"2,613.89","5,716.37",411.341,82.6593,514.26,23.13,4.9763,5.0226,0
24/10/2023,9,"2,614.36","5,716.47",468.4175,94.3752,513.64,23.59,4.9634,5.0226,0
24/10/2023,10,"2,614.91","5,716.58",552.2835,111.8351,512.61,24.46,4.9384,5.0226,0
24/10/2023,11,"2,615.39","5,716.67",474.1768,96.4313,512.58,25.69,4.9172,5.0226,0
24/10/2023,12,"2,615.87","5,716.77",480.411,98.1543,511.94,26.65,4.8944,5.0226,0
24/10/2023,13,"2,616.31","5,716.86",437.7725,89.9324,511.62,28.03,4.8678,5.0226,0
24/10/2023,14,"2,616.72","5,716.95",414.2201,85.4227,511.45,29.03,4.8491,5.0226,0
24/10/2023,15,"2,617.20","5,717.05",476.6126,98.4987,510.67,29.17,4.8388,5.0226,0
24/10/2023,16,"2,617.63","5,717.14",437.3113,90.4005,511.01,29.5,4.8375,5.0226,0
24/10/2023,17,"2,618.07","5,717.23",439.8185,90.3814,511.83,28.22,4.8663,5.0226,0
24/10/2023,18,"2,618.55","5,717.32",472.7761,96.0328,513.02,25.42,4.9231,5.0226,0
24/10/2023,19,"2,618.88","5,717.39",329.8309,66.2999,514.87,23.61,4.9748,5.0226,0
24/10/2023,20,"2,619.33","5,717.48",451.5303,90.9657,513.42,23.07,4.9637,5.0226,0
24/10/2023,21,"2,619.71","5,717.56",378.5282,76.2221,512.9,22.92,4.9661,5.0226,0
24/10/2023,22,"2,620.10","5,717.64",391.4691,78.8532,512.79,23.06,4.9645,5.0226,0
24/10/2023,23,"2,620.46","5,717.71",362.6902,72.9502,513.21,22.83,4.9718,5.0226,0
25/10/2023,0,"2,620.81","5,717.78",354.1078,71.2133,513.15,22.7,4.9725,5.0226,0
25/10/2023,1,"2,621.19","5,717.86",378.69,76.1413,512.89,22.58,4.9735,5.0226,0
25/10/2023,2,"2,621.66","5,717.95",469.0542,94.3894,512.26,22.46,4.9694,5.0226,0
25/10/2023,3,"2,622.14","5,718.05",477.2916,96.1083,512.23,22.64,4.9662,5.0226,0
25/10/2023,4,"2,622.52","5,718.12",377.4225,75.8797,513.01,22.62,4.974,5.0226,0
25/10/2023,5,"2,622.88","5,718.19",358.0421,71.9887,512.95,22.6,4.9736,5.0226,0
25/10/2023,6,"2,623.23","5,718.27",358.999,72.1536,513.02,22.52,4.9755,5.0226,0
25/10/2023,7,"2,623.60","5,718.34",364.8695,73.2512,513.07,22.18,4.9811,5.0226,0
25/10/2023,8,"2,623.99","5,718.42",389.7137,78.3123,513.13,22.19,4.9764,5.0226,0
25/10/2023,9,"2,624.44","5,718.51",453.6598,91.2573,513,22.72,4.9712,5.0226,0
25/10/2023,10,"2,624.86","5,718.59",420.221,84.8818,512.67,23.71,4.9507,5.0226,0
25/10/2023,11,"2,625.37","5,718.70",507.1245,102.9844,511.63,24.72,4.9243,5.0226,0
25/10/2023,12,"2,625.89","5,718.80",519.898,106.1479,510.97,25.89,4.8979,5.0226,0
25/10/2023,13,"2,626.41","5,718.91",517.4595,106.0772,510.5,26.78,4.8781,5.0226,0
25/10/2023,14,"2,626.91","5,719.01",503.2249,103.5803,509.97,27.6,4.8583,5.0226,0
25/10/2023,15,"2,627.43","5,719.12",518.2154,106.7957,509.85,27.95,4.8524,5.0226,0
